,device,machine,device_name,n,time
34,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0008838176727294922
35,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0009086132049560547
36,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0009036064147949219
37,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0009050369262695312
38,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0009560585021972656
39,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,250,0.0008401870727539062
40,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.0033965110778808594
41,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.003225088119506836
42,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.0026421546936035156
43,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.002838134765625
44,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.002764463424682617
45,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.0027358531951904297
46,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.002753734588623047
47,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.0029854774475097656
48,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.002744436264038086
49,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,500,0.0027740001678466797
50,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.018904447555541992
51,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.016335010528564453
52,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.013303995132446289
53,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.012512683868408203
54,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.012440204620361328
55,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.013796567916870117
56,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.01226663589477539
57,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.015081405639648438
58,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.014534950256347656
59,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1000,0.013578653335571289
60,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.04357600212097168
61,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03986811637878418
62,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03888225555419922
63,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03780937194824219
64,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.038373708724975586
65,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03706002235412598
66,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03675651550292969
67,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03719735145568848
68,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03712296485900879
69,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,1500,0.03648686408996582
70,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.07273030281066895
71,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.07065796852111816
72,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.0881035327911377
73,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.10419034957885742
74,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.09468221664428711
75,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.08360505104064941
76,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.08672213554382324
77,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.07946896553039551
78,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.08057641983032227
79,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,2000,0.08460187911987305
